,award,category,key,award_year,game_name,trend_value,clean_name
3562,,,2024_taj mahal,2024,Taj Mahal,396,taj mahal
3563,,,2025_taj mahal,2025,Taj Mahal,337,taj mahal
3564,,,2026_taj mahal,2026,Taj Mahal,119,taj mahal
3565,,,2005_tikal,2005,Tikal,100,tikal
3566,,,2006_tikal,2006,Tikal,72,tikal
3567,,,2007_tikal,2007,Tikal,147,tikal
3568,,,2008_tikal,2008,Tikal,71,tikal
3569,,,2009_tikal,2009,Tikal,124,tikal
3570,,,2010_tikal,2010,Tikal,200,tikal
3571,,,2011_tikal,2011,Tikal,179,tikal
3572,,,2012_tikal,2012,Tikal,209,tikal
3573,,,2013_tikal,2013,Tikal,179,tikal
3574,,,2014_tikal,2014,Tikal,157,tikal
3575,,,2015_tikal,2015,Tikal,185,tikal
3576,,,2016_tikal,2016,Tikal,182,tikal
3577,,,2017_tikal,2017,Tikal,197,tikal
3578,,,2018_tikal,2018,Tikal,213,tikal
3579,,,2019_tikal,2019,Tikal,193,tikal
3580,,,2020_tikal,2020,Tikal,196,tikal
3581,,,2021_tikal,2021,Tikal,153,tikal
3582,,,2022_tikal,2022,Tikal,147,tikal
3583,,,2023_tikal,2023,Tikal,130,tikal
3584,,,2024_tikal,2024,Tikal,185,tikal
3585,,,2025_tikal,2025,Tikal,152,tikal
3586,,,2026_tikal,2026,Tikal,46,tikal
3587,,,2006_tigris and euphrates,2006,Tigris and Euphrates,100,tigris and euphrates
3588,,,2010_tigris and euphrates,2010,Tigris and Euphrates,22,tigris and euphrates
3589,,,2011_tigris and euphrates,2011,Tigris and Euphrates,30,tigris and euphrates
3590,,,2012_tigris and euphrates,2012,Tigris and Euphrates,46,tigris and euphrates
3591,,,2013_tigris and euphrates,2013,Tigris and Euphrates,35,tigris and euphrates
3592,,,2014_tigris and euphrates,2014,Tigris and Euphrates,40,tigris and euphrates
3593,,,2015_tigris and euphrates,2015,Tigris and Euphrates,96,tigris and euphrates
3594,,,2016_tigris and euphrates,2016,Tigris and Euphrates,57,tigris and euphrates
3595,,,2017_tigris and euphrates,2017,Tigris and Euphrates,109,tigris and euphrates
3596,,,2018_tigris and euphrates,2018,Tigris and Euphrates,118,tigris and euphrates
3597,,,2019_tigris and euphrates,2019,Tigris and Euphrates,84,tigris and euphrates
3598,,,2020_tigris and euphrates,2020,Tigris and Euphrates,82,tigris and euphrates
3599,,,2021_tigris and euphrates,2021,Tigris and Euphrates,88,tigris and euphrates
3600,,,2022_tigris and euphrates,2022,Tigris and Euphrates,124,tigris and euphrates
3601,,,2023_tigris and euphrates,2023,Tigris and Euphrates,106,tigris and euphrates
3602,,,2024_tigris and euphrates,2024,Tigris and Euphrates,93,tigris and euphrates
3603,,,2025_tigris and euphrates,2025,Tigris and Euphrates,111,tigris and euphrates
3604,,,2026_tigris and euphrates,2026,Tigris and Euphrates,57,tigris and euphrates
3605,,,2010_lwenherz,2010,Löwenherz,100,lwenherz
3606,,,2017_lwenherz,2017,Löwenherz,71,lwenherz
3607,,,2021_lwenherz,2021,Löwenherz,41,lwenherz
3608,,,2023_lwenherz,2023,Löwenherz,23,lwenherz
3609,,,2026_lwenherz,2026,Löwenherz,3,lwenherz
3610,,,2004_el grande,2004,El Grande,100,el grande
3611,,,2005_el grande,2005,El Grande,123,el grande
3612,,,2006_el grande,2006,El Grande,32,el grande
3613,,,2007_el grande,2007,El Grande,96,el grande
3614,,,2008_el grande,2008,El Grande,137,el grande
3615,,,2009_el grande,2009,El Grande,129,el grande
3616,,,2010_el grande,2010,El Grande,169,el grande
3617,,,2011_el grande,2011,El Grande,153,el grande
3618,,,2012_el grande,2012,El Grande,131,el grande
3619,,,2013_el grande,2013,El Grande,144,el grande
3620,,,2014_el grande,2014,El Grande,163,el grande
3621,,,2015_el grande,2015,El Grande,218,el grande
3622,,,2016_el grande,2016,El Grande,184,el grande
3623,,,2017_el grande,2017,El Grande,171,el grande
3624,,,2018_el grande,2018,El Grande,162,el grande
3625,,,2019_el grande,2019,El Grande,168,el grande
3626,,,2020_el grande,2020,El Grande,202,el grande
3627,,,2021_el grande,2021,El Grande,172,el grande
3628,,,2022_el grande,2022,El Grande,196,el grande
3629,,,2023_el grande,2023,El Grande,228,el grande
3630,,,2024_el grande,2024,El Grande,282,el grande
3631,,,2025_el grande,2025,El Grande,251,el grande
3632,,,2026_el grande,2026,El Grande,103,el grande
3633,,,2004_the settlers of catan,2004,The Settlers of Catan,100,the settlers of catan
3634,,,2005_the settlers of catan,2005,The Settlers of Catan,327,the settlers of catan
3635,,,2006_the settlers of catan,2006,The Settlers of Catan,476,the settlers of catan
3636,,,2007_the settlers of catan,2007,The Settlers of Catan,396,the settlers of catan
3637,,,2008_the settlers of catan,2008,The Settlers of Catan,379,the settlers of catan
3638,,,2009_the settlers of catan,2009,The Settlers of Catan,549,the settlers of catan
3639,,,2010_the settlers of catan,2010,The Settlers of Catan,482,the settlers of catan
3640,,,2011_the settlers of catan,2011,The Settlers of Catan,461,the settlers of catan
3641,,,2012_the settlers of catan,2012,The Settlers of Catan,475,the settlers of catan
3642,,,2013_the settlers of catan,2013,The Settlers of Catan,446,the settlers of catan
3643,,,2014_the settlers of catan,2014,The Settlers of Catan,412,the settlers of catan
3644,,,2015_the settlers of catan,2015,The Settlers of Catan,399,the settlers of catan
3645,,,2016_the settlers of catan,2016,The Settlers of Catan,245,the settlers of catan
3646,,,2017_the settlers of catan,2017,The Settlers of Catan,210,the settlers of catan
3647,,,2018_the settlers of catan,2018,The Settlers of Catan,180,the settlers of catan
3648,,,2019_the settlers of catan,2019,The Settlers of Catan,149,the settlers of catan
3649,,,2020_the settlers of catan,2020,The Settlers of Catan,160,the settlers of catan
3650,,,2021_the settlers of catan,2021,The Settlers of Catan,95,the settlers of catan
3651,,,2022_the settlers of catan,2022,The Settlers of Catan,91,the settlers of catan
3652,,,2023_the settlers of catan,2023,The Settlers of Catan,90,the settlers of catan
3653,,,2024_the settlers of catan,2024,The Settlers of Catan,98,the settlers of catan
3654,,,2025_the settlers of catan,2025,The Settlers of Catan,95,the settlers of catan
3655,,,2026_the settlers of catan,2026,The Settlers of Catan,174,the settlers of catan
3656,,,2005_6 nimmt,2005,6 nimmt!,100,6 nimmt
3657,,,2007_6 nimmt,2007,6 nimmt!,126,6 nimmt
3658,,,2008_6 nimmt,2008,6 nimmt!,76,6 nimmt
3659,,,2009_6 nimmt,2009,6 nimmt!,140,6 nimmt
3660,,,2010_6 nimmt,2010,6 nimmt!,163,6 nimmt
3661,,,2011_6 nimmt,2011,6 nimmt!,228,6 nimmt
3662,,,2012_6 nimmt,2012,6 nimmt!,229,6 nimmt
3663,,,2013_6 nimmt,2013,6 nimmt!,255,6 nimmt
3664,,,2014_6 nimmt,2014,6 nimmt!,235,6 nimmt
3665,,,2015_6 nimmt,2015,6 nimmt!,282,6 nimmt
3666,,,2016_6 nimmt,2016,6 nimmt!,291,6 nimmt
3667,,,2017_6 nimmt,2017,6 nimmt!,298,6 nimmt
3668,,,2018_6 nimmt,2018,6 nimmt!,343,6 nimmt
3669,,,2019_6 nimmt,2019,6 nimmt!,460,6 nimmt
3670,,,2020_6 nimmt,2020,6 nimmt!,568,6 nimmt
3671,,,2021_6 nimmt,2021,6 nimmt!,450,6 nimmt
3672,,,2022_6 nimmt,2022,6 nimmt!,472,6 nimmt
3673,,,2023_6 nimmt,2023,6 nimmt!,500,6 nimmt
3674,,,2024_6 nimmt,2024,6 nimmt!,518,6 nimmt
3675,,,2025_6 nimmt,2025,6 nimmt!,523,6 nimmt
3676,,,2026_6 nimmt,2026,6 nimmt!,195,6 nimmt
3677,,,2005_modern art,2005,Modern Art,100,modern art
3678,,,2009_modern art,2009,Modern Art,34,modern art
3679,,,2010_modern art,2010,Modern Art,17,modern art
3680,,,2011_modern art,2011,Modern Art,39,modern art
3681,,,2012_modern art,2012,Modern Art,35,modern art
3682,,,2013_modern art,2013,Modern Art,19,modern art
3683,,,2014_modern art,2014,Modern Art,30,modern art
3684,,,2015_modern art,2015,Modern Art,23,modern art
3685,,,2016_modern art,2016,Modern Art,43,modern art
3686,,,2017_modern art,2017,Modern Art,63,modern art
3687,,,2018_modern art,2018,Modern Art,70,modern art
3688,,,2019_modern art,2019,Modern Art,85,modern art
3689,,,2020_modern art,2020,Modern Art,83,modern art
3690,,,2021_modern art,2021,Modern Art,109,modern art
3691,,,2022_modern art,2022,Modern Art,122,modern art
3692,,,2023_modern art,2023,Modern Art,129,modern art
3693,,,2024_modern art,2024,Modern Art,131,modern art
3694,,,2025_modern art,2025,Modern Art,128,modern art
3695,,,2026_modern art,2026,Modern Art,70,modern art
3696,,,2013_flying dutchman,2013,Flying Dutchman,58,flying dutchman
3697,,,2021_flying dutchman,2021,Flying Dutchman,35,flying dutchman
3698,,,2022_flying dutchman,2022,Flying Dutchman,25,flying dutchman
3699,,,2023_flying dutchman,2023,Flying Dutchman,201,flying dutchman
3700,,,2024_flying dutchman,2024,Flying Dutchman,92,flying dutchman
3701,,,2026_flying dutchman,2026,Flying Dutchman,7,flying dutchman
3702,,,2004_master labyrinth,2004,Master Labyrinth,100,master labyrinth
3703,,,2011_master labyrinth,2011,Master Labyrinth,8,master labyrinth
3704,,,2015_master labyrinth,2015,Master Labyrinth,5,master labyrinth
3705,,,2016_master labyrinth,2016,Master Labyrinth,5,master labyrinth
3706,,,2017_master labyrinth,2017,Master Labyrinth,4,master labyrinth
3707,,,2018_master labyrinth,2018,Master Labyrinth,3,master labyrinth
3708,,,2020_master labyrinth,2020,Master Labyrinth,3,master labyrinth
3709,,,2021_master labyrinth,2021,Master Labyrinth,3,master labyrinth
3710,,,2022_master labyrinth,2022,Master Labyrinth,3,master labyrinth
3711,,,2026_master labyrinth,2026,Master Labyrinth,1,master labyrinth
3712,,,2013_hoity toity,2013,Hoity Toity,100,hoity toity
3713,,,2015_hoity toity,2015,Hoity Toity,96,hoity toity
3714,,,2017_hoity toity,2017,Hoity Toity,82,hoity toity
3715,,,2020_hoity toity,2020,Hoity Toity,59,hoity toity
3716,,,2023_hoity toity,2023,Hoity Toity,62,hoity toity
3717,,,2024_hoity toity,2024,Hoity Toity,63,hoity toity
3718,,,2026_hoity toity,2026,Hoity Toity,12,hoity toity
3719,,,2011_on mars,2011,On Mars,1,on mars
3720,,,2012_on mars,2012,On Mars,4,on mars
3721,,,2013_on mars,2013,On Mars,142,on mars
3722,,,2014_on mars,2014,On Mars,186,on mars
3723,,,2015_on mars,2015,On Mars,61,on mars
3724,,,2016_on mars,2016,On Mars,39,on mars
3725,,,2017_on mars,2017,On Mars,41,on mars
3726,,,2018_on mars,2018,On Mars,20,on mars
3727,,,2019_on mars,2019,On Mars,26,on mars
3728,Diamond Climber Awards,Best Heavy Strategy / Euro Game,2020_on mars,2020,On Mars,35,on mars
3729,Diamond Climber Awards,Best Artwork,2020_on mars,2020,On Mars,35,on mars
3730,Le Diamant d'Or,diamant d'argent,2020_on mars,2020,On Mars,35,on mars
3731,,,2021_on mars,2021,On Mars,24,on mars
3732,,,2022_on mars,2022,On Mars,19,on mars
3733,,,2023_on mars,2023,On Mars,20,on mars
3734,,,2024_on mars,2024,On Mars,25,on mars
3735,,,2025_on mars,2025,On Mars,15,on mars
3736,,,2026_on mars,2026,On Mars,7,on mars
3737,,,2017_lost ruins of arnak,2017,Lost Ruins of Arnak,33,lost ruins of arnak
3738,Board Game Quest Awards,General,2020_lost ruins of arnak,2020,Lost Ruins of Arnak,144,lost ruins of arnak
3739,Golden Geek Award (2020 onwards),medium,2020_lost ruins of arnak,2020,Lost Ruins of Arnak,144,lost ruins of arnak
3740,Deutscher Spiele Preis,General,2021_lost ruins of arnak,2021,Lost Ruins of Arnak,640,lost ruins of arnak
3741,American Tabletop Awards,Complex Games,2022_lost ruins of arnak,2022,Lost Ruins of Arnak,632,lost ruins of arnak
3742,,,2023_lost ruins of arnak,2023,Lost Ruins of Arnak,541,lost ruins of arnak
3743,,,2024_lost ruins of arnak,2024,Lost Ruins of Arnak,546,lost ruins of arnak
3744,,,2025_lost ruins of arnak,2025,Lost Ruins of Arnak,629,lost ruins of arnak
3745,,,2026_lost ruins of arnak,2026,Lost Ruins of Arnak,159,lost ruins of arnak
3746,,,2014_dominations road to civilization,2014,Dominations: Road to Civilization,100,dominations road to civilization
3747,,,2015_dominations road to civilization,2015,Dominations: Road to Civilization,99,dominations road to civilization
3748,,,2019_dominations road to civilization,2019,Dominations: Road to Civilization,78,dominations road to civilization
3749,,,2007_captain flip,2007,Captain Flip,100,captain flip
3750,,,2024_captain flip,2024,Captain Flip,142,captain flip
3751,American Tabletop Awards,Early Gamers,2025_captain flip,2025,Captain Flip,119,captain flip
3752,,,2026_captain flip,2026,Captain Flip,21,captain flip
3753,,,2005_blob party,2005,Blob Party,100,blob party
3754,American Tabletop Awards,Early Gamers,2024_blob party,2024,Blob Party,9,blob party
3755,,,2026_blob party,2026,Blob Party,6,blob party
3756,,,2005_boop,2005,boop,178,boop
3757,,,2006_boop,2006,boop,200,boop
3758,,,2007_boop,2007,boop,405,boop
3759,,,2008_boop,2008,boop,511,boop
3760,,,2009_boop,2009,boop,511,boop
3761,,,2010_boop,2010,boop,659,boop
3762,,,2011_boop,2011,boop,467,boop
3763,,,2012_boop,2012,boop,410,boop
3764,,,2013_boop,2013,boop,352,boop
3765,,,2014_boop,2014,boop,288,boop
3766,,,2015_boop,2015,boop,287,boop
3767,,,2016_boop,2016,boop,266,boop
3768,,,2017_boop,2017,boop,250,boop
3769,,,2018_boop,2018,boop,262,boop
3770,,,2019_boop,2019,boop,291,boop
3771,,,2020_boop,2020,boop,315,boop
3772,,,2021_boop,2021,boop,303,boop
3773,,,2022_boop,2022,boop,371,boop
3774,American Tabletop Awards,Early Gamers,2023_boop,2023,boop,533,boop
3775,Mensa Select,General,2023_boop,2023,boop,533,boop
3776,,,2024_boop,2024,boop,431,boop
3777,,,2025_boop,2025,boop,403,boop
3778,,,2026_boop,2026,boop,149,boop
3779,,,2012_happy city,2012,Happy City,79,happy city
3780,,,2021_happy city,2021,Happy City,191,happy city
3781,American Tabletop Awards,Early Gamers,2022_happy city,2022,Happy City,505,happy city
3782,,,2023_happy city,2023,Happy City,453,happy city
3783,,,2024_happy city,2024,Happy City,365,happy city
3784,,,2025_happy city,2025,Happy City,291,happy city
3785,,,2026_happy city,2026,Happy City,68,happy city
3786,,,2023_abandon all artichokes,2023,Abandon All Artichokes,100,abandon all artichokes
3787,,,2019_draftosaurus,2019,Draftosaurus,201,draftosaurus
3788,American Tabletop Awards,Early Gamers,2020_draftosaurus,2020,Draftosaurus,482,draftosaurus
3789,,,2021_draftosaurus,2021,Draftosaurus,545,draftosaurus
3790,,,2022_draftosaurus,2022,Draftosaurus,497,draftosaurus
3791,,,2023_draftosaurus,2023,Draftosaurus,334,draftosaurus
3792,,,2024_draftosaurus,2024,Draftosaurus,333,draftosaurus
3793,,,2025_draftosaurus,2025,Draftosaurus,225,draftosaurus
3794,,,2026_draftosaurus,2026,Draftosaurus,109,draftosaurus
3795,,,2021_catch the moon,2021,Catch the Moon,87,catch the moon
3796,,,2022_catch the moon,2022,Catch the Moon,133,catch the moon
3797,,,2023_catch the moon,2023,Catch the Moon,416,catch the moon
3798,,,2025_catch the moon,2025,Catch the Moon,144,catch the moon
3799,,,2026_catch the moon,2026,Catch the Moon,8,catch the moon
3800,,,2006_the gang,2006,The Gang,100,the gang
3801,,,2008_the gang,2008,The Gang,38,the gang
3802,,,2010_the gang,2010,The Gang,18,the gang
3803,,,2011_the gang,2011,The Gang,36,the gang
3804,,,2012_the gang,2012,The Gang,37,the gang
3805,,,2013_the gang,2013,The Gang,18,the gang
3806,,,2014_the gang,2014,The Gang,45,the gang
3807,,,2015_the gang,2015,The Gang,69,the gang
3808,,,2016_the gang,2016,The Gang,53,the gang
3809,,,2017_the gang,2017,The Gang,65,the gang
3810,,,2018_the gang,2018,The Gang,57,the gang
3811,,,2019_the gang,2019,The Gang,69,the gang
3812,,,2020_the gang,2020,The Gang,59,the gang
3813,,,2021_the gang,2021,The Gang,50,the gang
3814,,,2022_the gang,2022,The Gang,72,the gang
3815,,,2023_the gang,2023,The Gang,78,the gang
3816,,,2024_the gang,2024,The Gang,211,the gang
3817,American Tabletop Awards,Casual Games,2025_the gang,2025,The Gang,422,the gang
3818,,,2026_the gang,2026,The Gang,169,the gang
3819,,,2006_sea salt paper,2006,Sea Salt & Paper,100,sea salt paper
3820,,,2012_sea salt paper,2012,Sea Salt & Paper,17,sea salt paper
3821,,,2014_sea salt paper,2014,Sea Salt & Paper,9,sea salt paper
3822,American Tabletop Awards,Casual Games,2024_sea salt paper,2024,Sea Salt & Paper,15,sea salt paper
3823,,,2025_sea salt paper,2025,Sea Salt & Paper,6,sea salt paper
3824,,,2026_sea salt paper,2026,Sea Salt & Paper,1,sea salt paper
3825,,,2005_turing machine,2005,Turing Machine,100,turing machine
3826,,,2014_turing machine,2014,Turing Machine,11,turing machine
3827,,,2022_turing machine,2022,Turing Machine,150,turing machine
3828,American Tabletop Awards,Casual Games,2023_turing machine,2023,Turing Machine,391,turing machine
3829,,,2024_turing machine,2024,Turing Machine,242,turing machine
3830,,,2025_turing machine,2025,Turing Machine,165,turing machine
3831,,,2026_turing machine,2026,Turing Machine,47,turing machine
3832,,,2012_cubitos,2012,Cubitos,49,cubitos
3833,,,2020_cubitos,2020,Cubitos,23,cubitos
3834,,,2021_cubitos,2021,Cubitos,582,cubitos
3835,American Tabletop Awards,Casual Games,2022_cubitos,2022,Cubitos,484,cubitos
3836,,,2023_cubitos,2023,Cubitos,351,cubitos
3837,,,2024_cubitos,2024,Cubitos,294,cubitos
3838,,,2025_cubitos,2025,Cubitos,115,cubitos
3839,,,2026_cubitos,2026,Cubitos,96,cubitos
3840,,,2022_the crew the quest for planet nine,2022,The Crew: The Quest for Planet Nine,100,the crew the quest for planet nine
3841,,,2026_the crew the quest for planet nine,2026,The Crew: The Quest for Planet Nine,92,the crew the quest for planet nine
3842,,,2009_shipshape,2009,ShipShape,100,shipshape
3843,American Tabletop Awards,Casual Games,2020_shipshape,2020,ShipShape,16,shipshape
3844,,,2020_the quacks of quedlinburg,2020,The Quacks of Quedlinburg,106,the quacks of quedlinburg
3845,,,2021_the quacks of quedlinburg,2021,The Quacks of Quedlinburg,45,the quacks of quedlinburg
3846,,,2022_the quacks of quedlinburg,2022,The Quacks of Quedlinburg,286,the quacks of quedlinburg
3847,,,2023_the quacks of quedlinburg,2023,The Quacks of Quedlinburg,480,the quacks of quedlinburg
3848,,,2024_the quacks of quedlinburg,2024,The Quacks of Quedlinburg,336,the quacks of quedlinburg
3849,,,2025_the quacks of quedlinburg,2025,The Quacks of Quedlinburg,241,the quacks of quedlinburg
3850,,,2026_the quacks of quedlinburg,2026,The Quacks of Quedlinburg,14,the quacks of quedlinburg
3851,,,2026_lets go to japan,2026,Let’s Go! To Japan,100,lets go to japan
3852,Board Game Quest Awards,General,2023_thunder road vendetta,2023,Thunder Road: Vendetta,364,thunder road vendetta
3853,American Tabletop Awards,Strategy Games,2024_thunder road vendetta,2024,Thunder Road: Vendetta,594,thunder road vendetta
3854,,,2025_thunder road vendetta,2025,Thunder Road: Vendetta,623,thunder road vendetta
3855,,,2026_thunder road vendetta,2026,Thunder Road: Vendetta,176,thunder road vendetta
3856,,,2020_planet unknown,2020,Planet Unknown,20,planet unknown
3857,,,2022_planet unknown,2022,Planet Unknown,298,planet unknown
3858,American Tabletop Awards,Strategy Games,2023_planet unknown,2023,Planet Unknown,715,planet unknown
3859,Deutscher Spiele Preis,General,2023_planet unknown,2023,Planet Unknown,715,planet unknown
3860,,,2024_planet unknown,2024,Planet Unknown,371,planet unknown
3861,,,2025_planet unknown,2025,Planet Unknown,331,planet unknown
3862,,,2026_planet unknown,2026,Planet Unknown,86,planet unknown
3863,,,2011_cascadia,2011,Cascadia,6,cascadia
3864,,,2020_cascadia,2020,Cascadia,5,cascadia
3865,Golden Geek Award (2020 onwards),light,2021_cascadia,2021,Cascadia,80,cascadia
3866,American Tabletop Awards,Strategy Games,2022_cascadia,2022,Cascadia,419,cascadia
3867,Spiel des Jahres,General,2022_cascadia,2022,Cascadia,419,cascadia
